ID,Dt_Customer,Year_Birth,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumStorePurchases,NumWebVisitsMonth,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,Kidhome_0,Kidhome_1,Kidhome_2,Teenhome_0,Teenhome_1,Teenhome_2,AcceptedCmp3_0,AcceptedCmp3_1,AcceptedCmp4_0,AcceptedCmp4_1,AcceptedCmp5_0,AcceptedCmp5_1,AcceptedCmp1_0,AcceptedCmp1_1,AcceptedCmp2_0,AcceptedCmp2_1,Complain_0,Complain_1,Z_CostContact_3,Z_Revenue_11,Response_0,Response_1
10949,16/12/2013,0.67961165,0.107135123,0.080808081,0.731413262,0.185929648,0.343188406,0.55984556,0.140684411,0.151933702,0.066666667,0.185185185,0.615384615,0.15,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1
8212,28/03/2013,0.757281553,0.057240095,0.898989899,0.056932351,0.075376884,0.015652174,0.05019305,0.049429658,0.05801105,0.133333333,0.111111111,0.307692308,0.35,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
6248,17/10/2013,0.524271845,0.135324302,0.474747475,0.854655057,0.120603015,0.432463768,0.362934363,0.11026616,0.132596685,0,0.333333333,0.846153846,0.15,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1
10164,03/04/2014,0.631067961,0.139475077,0.757575758,0.681178835,0.165829146,0.24173913,0.416988417,0.380228137,0.044198895,0.066666667,0.185185185,0.384615385,0.25,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0
4547,17/04/2013,0.650485437,0.017959623,0.868686869,0.004018754,0.010050251,0.005217391,0.007722008,0.003802281,0.013812155,0.133333333,0.037037037,0.230769231,0.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
6815,23/05/2014,0.844660194,0.142595678,0.04040404,0.300066979,0.105527638,0.072463768,0.200772201,0.384030418,0.171270718,0,0.259259259,0.615384615,0.1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1
4122,29/08/2012,0.796116505,0.116514973,0.737373737,0.337575352,0.115577889,0.067826087,0.691119691,0.106463878,0.121546961,0.066666667,0.222222222,0.307692308,0.2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1
10841,25/12/2012,0.796116505,0.08245756,0.464646465,0.151373074,0.110552764,0.077101449,0.158301158,0.117870722,0.085635359,0.2,0.148148148,0.615384615,0.2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
5370,16/01/2013,0.776699029,0.046491692,0.383838384,0.160080375,0.015075377,0.08173913,0,0.02661597,0.063535912,0.266666667,0.259259259,0.461538462,0.4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0
176,02/01/2014,0.844660194,0.098920798,0.737373737,0.060281313,0.190954774,0.03884058,0.127413127,0.136882129,0.185082873,0.066666667,0.148148148,0.461538462,0.15,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
4860,08/03/2013,0.747572816,0.033801749,0.666666667,0.004688547,0.010050251,0.004637681,0.011583012,0.007604563,0.008287293,0.066666667,0.037037037,0.230769231,0.3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
10757,24/12/2013,0.718446602,0.040139201,0.363636364,0.002679169,0.010050251,0.002898551,0.007722008,0,0,0.066666667,0.037037037,0.153846154,0.3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
4023,06/09/2012,0.747572816,0.031956459,0.292929293,0.010716678,0.085427136,0.011014493,0.077220077,0.079847909,0.060773481,0.2,0.111111111,0.153846154,0.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1
6679,12/06/2014,0.708737864,0.047446672,0.292929293,0.006697924,0.015075377,0.00173913,0,0,0,0.066666667,0,0.230769231,0.15,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
9923,18/09/2013,0.766990291,0.067213988,0.060606061,0.045545881,0,0.009275362,0,0,0.022099448,0.2,0.074074074,0.307692308,0.35,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
7181,07/11/2013,0.815533981,0.043068807,0.97979798,0.023442733,0,0.007536232,0.007722008,0,0.005524862,0.133333333,0.074074074,0.230769231,0.4,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
3599,26/11/2012,0.747572816,0.093172877,0.616161616,0.38513061,0.40201005,0.248115942,0.803088803,0.353612167,0.220994475,0.2,0.296296296,0.615384615,0.25,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
405,13/02/2013,0.689320388,0.060017806,0.686868687,0.210984595,0,0.017971014,0.015444015,0,0.251381215,0.266666667,0.185185185,0.230769231,0.4,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0
6870,17/09/2013,0.640776699,0.10087437,0.737373737,0.12190221,0.010050251,0.028405797,0.065637066,0.049429658,0.055248619,0.066666667,0.111111111,0.538461538,0.1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
832,02/03/2014,0.708737864,0.096376193,0.909090909,0.375753516,0.070351759,0.065507246,0.038610039,0.053231939,0.096685083,0.2,0.296296296,0.769230769,0.25,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
2002,20/05/2013,0.631067961,0.105625203,0.818181818,0.393168118,0.256281407,0.540289855,0.694980695,0.129277567,0.237569061,0.066666667,0.185185185,0.384615385,0.15,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
3657,14/02/2013,0.902912621,0.056270077,0.01010101,0.062960482,0.005025126,0.019130435,0.05019305,0.045627376,0.033149171,0.2,0.148148148,0.307692308,0.4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
500,06/08/2013,0.815533981,0.143090463,0.797979798,0.608171467,0.216080402,0.426086957,0.154440154,0.737642586,0.05801105,0.066666667,0.259259259,0.692307692,0.1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1
1951,27/01/2013,0.854368932,0.049200224,0.929292929,0.152712659,0.613065327,0.070724638,0.803088803,0.490494297,0.082872928,0.4,0.407407407,0.615384615,0.45,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
3262,07/08/2012,0.631067961,0.100086324,0.313131313,0.666443403,0.56281407,0.24173913,0.162162162,0.182509506,0.113259669,0.066666667,0.074074074,1,0.25,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1
4102,29/03/2013,0.796116505,0.053469808,0.464646465,0.007367716,0.005025126,0.00115942,0.007722008,0.003802281,0.016574586,0.066666667,0,0.230769231,0.3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
7042,01/03/2013,0.873786408,0.052726879,0.141414141,0.002009377,0.015075377,0.008115942,0.057915058,0.079847909,0.027624309,0.066666667,0.074074074,0.153846154,0.45,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1
10598,15/04/2013,0.718446602,0.039421839,0.898989899,0.008037508,0.005025126,0.009275362,0.015444015,0.003802281,0.008287293,0.2,0.074074074,0.230769231,0.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
255,30/03/2014,0.563106796,0.030879664,0.313131313,0.01138647,0,0.00115942,0,0,0.005524862,0.133333333,0.037037037,0.230769231,0.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0
2375,25/09/2012,0.766990291,0.042907889,0.757575758,0.005358339,0,0.002898551,0,0.011406844,0.016574586,0.066666667,0,0.230769231,0.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
9829,12/02/2014,0.825242718,0.040390353,0.424242424,0.014735432,0.020100503,0.009855072,0.046332046,0.038022814,0.035911602,0.2,0.074074074,0.307692308,0.3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
6214,05/04/2013,0.86407767,0.063291806,0.535353535,0.009377093,0.050251256,0.016811594,0.015444015,0.02661597,0.041436464,0.066666667,0.074074074,0.230769231,0.3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
4954,21/01/2014,0.611650485,0.069878906,0.535353535,0.070997991,0.135678392,0.03942029,0.200772201,0.02661597,0.013812155,0.4,0.148148148,0.384615385,0.3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
7861,05/02/2014,0.572815534,0.11323947,0.232323232,0.549229739,0.286432161,0.140289855,0.173745174,0,0.03038674,0.133333333,0.296296296,0.461538462,0.2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
4837,16/02/2013,0.699029126,0.104659697,0.575757576,0.50435365,0.216080402,0.131014493,0.266409266,0.038022814,0.563535912,0.133333333,0.296296296,1,0.2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
9423,23/02/2014,0.834951456,0.046673665,0.494949495,0.008707301,0.015075377,0.009855072,0.027027027,0.011406844,0.008287293,0.133333333,0.074074074,0.307692308,0.25,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
4198,12/03/2013,0.699029126,0.042022089,0.060606061,0.006028131,0.005025126,0.00173913,0,0.015209125,0.022099448,0.066666667,0,0.230769231,0.3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
153,17/10/2013,0.582524272,0.032397103,0.292929293,0.012726055,0.015075377,0.003478261,0.015444015,0.007604563,0.033149171,0.066666667,0.037037037,0.230769231,0.2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
9323,07/09/2012,0.54368932,0.072461109,0.050505051,0.348292029,0.040201005,0.129275362,0.123552124,0.186311787,0.116022099,0.266666667,0.37037037,0.538461538,0.4,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1
10001,01/08/2012,0.893203883,0.008677527,0.98989899,0.003348962,0.085427136,0.009855072,0.05019305,0.053231939,0.093922652,0.266666667,0.074074074,0.230769231,0.45,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
3945,10/03/2013,0.524271845,0.099839684,0.808080808,0.413931681,0.221105528,0.124637681,0,0.064638783,0.099447514,0.133333333,0.407407407,0.307692308,0.3,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1
3799,26/11/2013,0.601941748,0.098498201,0.04040404,0.210984595,0.175879397,0.186666667,0.177606178,0.02661597,0.395027624,0.2,0.259259259,0.846153846,0.25,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
8625,12/11/2013,0.805825243,0.02394065,0.707070707,0.010046885,0.005025126,0.013333333,0,0.019011407,0.002762431,0.2,0.111111111,0.230769231,0.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
3491,29/04/2013,0.796116505,0.081487542,0.323232323,0.257200268,0.301507538,0.211014493,0.459459459,0.384030418,0.640883978,0.266666667,0.407407407,0.615384615,0.35,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
983,28/09/2013,0.883495146,0.057643142,0.828282828,0.07367716,0.145728643,0.053333333,0.108108108,0.038022814,0.400552486,0.066666667,0.222222222,0.230769231,0.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0
9119,05/12/2013,0.553398058,0.088993527,0.272727273,0.139316812,0.085427136,0.044057971,0.138996139,0.064638783,0.104972376,0.133333333,0.111111111,0.538461538,0.1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
4786,04/10/2012,0.815533981,0.110687344,0.949494949,0.371734762,0.412060302,0.148985507,0.359073359,0.231939163,0.168508287,0.266666667,0.37037037,0.923076923,0.3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
5872,01/06/2013,0.563106796,0.088668684,0.232323232,0.160750167,0.452261307,0.125217391,0.243243243,0.022813688,0.066298343,0.266666667,0.148148148,0.769230769,0.15,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
6568,28/03/2013,0.883495146,0.055569258,0.97979798,0.007367716,0,0.020869565,0.057915058,0.019011407,0.033149171,0.066666667,0.074074074,0.230769231,0.35,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
5628,08/02/2013,0.86407767,0.089762022,0.252525253,0.567983925,0.773869347,0.187246377,0.776061776,0.231939163,0.215469613,0.066666667,0.37037037,0.769230769,0.3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0
5631,02/05/2013,0.951456311,0.072243043,0.929292929,0.135298058,0.236180905,0.114202899,0.212355212,0.159695817,0.41160221,0.066666667,0.185185185,0.615384615,0.2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
4974,25/09/2012,0.747572816,0.122632855,0.98989899,0.290020094,0.447236181,0.376811594,0.061776062,0.3878327,0.281767956,0.666666667,0.148148148,0.692307692,0.35,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
8416,29/11/2013,0.854368932,0.041025001,0.191919192,0.004018754,0.030150754,0.008695652,0.038610039,0.019011407,0.005524862,0.133333333,0.074074074,0.230769231,0.3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
5454,01/12/2013,0.834951456,0.065159654,0.808080808,0.024782317,0,0.004057971,0.011583012,0,0.008287293,0.066666667,0.074074074,0.230769231,0.25,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
4095,11/09/2012,0.757281553,0.053268284,0.808080808,0.111855325,0.185929648,0.037101449,0.189189189,0.129277567,0.320441989,0.533333333,0.148148148,0.461538462,0.35,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
5474,30/11/2013,0.747572816,0.062096202,0.797979798,0.030140656,0.035175879,0.057391304,0.015444015,0.095057034,0.11878453,0.2,0.148148148,0.307692308,0.3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
4268,09/06/2014,0.640776699,0.077336766,0.505050505,0.086403215,0,0.012173913,0,0.003802281,0.019337017,0.066666667,0.111111111,0.307692308,0.2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
10701,11/09/2013,0.776699029,0.095615217,0.606060606,0.477561956,0,0.153043478,0.463320463,0.30418251,0.093922652,0.066666667,0.259259259,0.923076923,0.2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0
3507,17/08/2012,0.747572816,0.112397283,0.444444444,0.452779638,0.809045226,0.246956522,0.810810811,0.16730038,0.160220994,0.133333333,0.074074074,0.384615385,0.3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1
2079,27/12/2013,0.524271845,0.119280653,0,0.301406564,0.130653266,0.310144928,0.281853282,0.372623574,0.071823204,0.066666667,0.185185185,0.769230769,0.05,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
626,09/03/2013,0.563106796,0.046833079,0.282828283,0.014735432,0.010050251,0.006956522,0,0.007604563,0.013812155,0.066666667,0.037037037,0.230769231,0.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
4426,22/09/2013,0.796116505,0.0813176,0.353535354,0.245813798,0.020100503,0.029565217,0.023166023,0.015209125,0.262430939,0.4,0.259259259,0.461538462,0.35,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0
2591,22/06/2014,0.640776699,0.112176209,0.494949495,0.352310784,0.175879397,0.124057971,0.266409266,0.201520913,0.096685083,0.133333333,0.222222222,0.307692308,0.1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
10509,02/06/2014,0.601941748,0.052932914,0.464646465,0.034159411,0,0.009275362,0,0,0.011049724,0.133333333,0.111111111,0.230769231,0.4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
6382,26/06/2014,0.582524272,0.070779744,0.97979798,0.016744809,0,0.006376812,0.011583012,0,0.041436464,0.066666667,0.037037037,0.230769231,0.2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
6673,19/03/2013,0.699029126,0.032706907,0.515151515,0.018754186,0.030150754,0.015652174,0.046332046,0.064638783,0.107734807,0.066666667,0.111111111,0.230769231,0.4,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
7441,06/10/2012,0.776699029,0.104367939,0.808080808,0.641661085,0.798994975,0.259130435,0.077220077,0,0.085635359,0.2,0.074074074,0.923076923,0.35,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
1071,21/07/2013,0.805825243,0.102940734,0.101010101,0.356329538,0.442211055,0.097391304,0.266409266,0.16730038,0.367403315,0.2,0.259259259,1,0.25,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
10061,05/01/2013,0.553398058,0.086823394,0.292929293,0.484929672,0.085427136,0.082898551,0,0.030418251,0.541436464,0.133333333,0.333333333,0.923076923,0.35,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
7187,18/05/2013,0.737864078,,0.525252525,0.251172137,0.211055276,0.027826087,0.362934363,0.25095057,0.26519337,0.466666667,0.148148148,0.307692308,0.15,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
8775,27/12/2013,0.737864078,0.055089512,0.747474747,0.026121902,0,0.032463768,0.077220077,0.030418251,0.038674033,0.2,0.111111111,0.230769231,0.35,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
1612,31/05/2013,0.854368932,,0.828282828,0.015405224,0,0.008695652,0,0.007604563,0.019337017,0.133333333,0.111111111,0.230769231,0.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
2345,25/10/2013,0.86407767,0.102728684,0.545454545,0.393168118,0.271356784,0.20173913,0.274131274,0.205323194,0.359116022,0.066666667,0.148148148,0.615384615,0.1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
322,12/01/2013,0.825242718,0.061395382,0.939393939,0.019423979,0.005025126,0.006376812,0,0,0,0.133333333,0.074074074,0.230769231,0.2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
10897,12/08/2012,0.786407767,0.09882906,0.636363636,0.50703282,0.40201005,0.125797101,0.111969112,0.30418251,0.03038674,0.333333333,0.333333333,0.923076923,0.3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
123,06/01/2013,0.563106796,0.098229002,0.929292929,0.364367046,0.175879397,0.077101449,0.088803089,0.574144487,0.29558011,0.133333333,0.148148148,0.307692308,0.1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
6103,06/09/2013,0.533980583,0.060850969,0.404040404,0.026791695,0.075376884,0.008695652,0.065637066,0.022813688,0.019337017,0.066666667,0.074074074,0.230769231,0.2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
7899,29/10/2012,0.572815534,0.114116246,0.707070707,0.833891494,0.165829146,0.192463768,0.081081081,0.125475285,0.044198895,0.133333333,0.148148148,0.307692308,0.35,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
10500,05/04/2014,0.883495146,0.045163745,0.96969697,0.012726055,0.005025126,0.011594203,0.061776062,0.053231939,0.077348066,0.133333333,0.111111111,0.307692308,0.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
1655,19/10/2013,0.834951456,0.049057353,0.818181818,0.010716678,0.015075377,0.008695652,0.007722008,0.003802281,0.03038674,0.066666667,0.037037037,0.230769231,0.35,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
2406,05/08/2013,0.54368932,0.079497876,0.636363636,0.251841929,0.020100503,0.054492754,0.046332046,0.034220532,0.066298343,0.2,0.222222222,0.615384615,0.25,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
2712,25/12/2013,0.611650485,0.10547782,0.858585859,0.123241795,0.894472362,0.103188406,0.397683398,0.148288973,0.091160221,0.066666667,0.222222222,0.769230769,0.15,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
5517,15/09/2013,0.737864078,0.035436493,0.515151515,0.010046885,0,0.006376812,0,0.007604563,0.024861878,0.066666667,0.037037037,0.153846154,0.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
10643,10/01/2013,0.912621359,0.06056222,0.232323232,0.083054253,0.417085427,0.154782609,0.328185328,0.224334601,0.096685083,0.133333333,0.185185185,0.846153846,0.25,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1
2254,07/07/2013,0.873786408,0.101949661,0.95959596,0.419959812,0.603015075,0.24,0.467181467,0.30418251,0.256906077,0.066666667,0.333333333,0.384615385,0.25,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
10281,07/02/2014,0.747572816,0.094720394,0.111111111,0.120562626,0.301507538,0.139710145,0.05019305,0.205323194,0.149171271,0.133333333,0.185185185,0.538461538,0.2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1
6958,05/07/2013,0.815533981,0.039340628,0.424242424,0.009377093,0,0.002318841,0,0,0.022099448,0.066666667,0.037037037,0.153846154,0.3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
954,27/03/2014,0.650485437,0.030669117,0.777777778,0.002009377,0.015075377,0.013913043,0.131274131,0.02661597,0.085635359,0.066666667,0.074074074,0.230769231,0.25,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
